S No.,Year,State,Industry,Count,Last Update
395,2024,Bihar,Finance Technology,22,2025-02-28 01:02:36.868
396,2024,Bihar,Enterprise Software,2,2025-02-28 01:02:37.178
397,2024,Bihar,Food & Beverages,51,2025-02-28 01:02:37.470
398,2024,Bihar,Dating Matrimonial,1,2025-02-28 01:02:38.067
399,2024,Bihar,Education,57,2025-02-28 01:02:38.370
400,2024,Bihar,Renewable Energy,15,2025-02-28 01:02:38.669
401,2024,Bihar,Technology Hardware,15,2025-02-28 01:02:38.969
402,2024,Bihar,Healthcare & Lifesciences,53,2025-02-28 01:02:39.274
403,2024,Bihar,Internet of Things,1,2025-02-28 01:02:39.557
404,2024,Bihar,IT Services,51,2025-02-28 01:02:39.860
405,2024,Bihar,Human Resources,44,2025-02-28 01:02:40.160
406,2024,Bihar,Marketing,9,2025-02-28 01:02:40.460
407,2024,Bihar,Non- Renewable Energy,5,2025-02-28 01:02:41.053
408,2024,Bihar,Pets & Animals,2,2025-02-28 01:02:41.339
409,2024,Bihar,Media & Entertainment,9,2025-02-28 01:02:41.631
410,2024,Bihar,Retail,14,2025-02-28 01:02:41.936
411,2024,Bihar,House-Hold Services,11,2025-02-28 01:02:42.235
412,2024,Bihar,Professional & Commercial Services,48,2025-02-28 01:02:42.546
413,2024,Bihar,Social Impact,4,2025-02-28 01:02:43.144
414,2024,Bihar,Textiles & Apparel,14,2025-02-28 01:02:43.729
415,2024,Bihar,Indic Language Startups,3,2025-02-28 01:02:44.037
416,2024,Bihar,Transportation & Storage,8,2025-02-28 01:02:44.345
417,2024,Bihar,Logistics,2,2025-02-28 01:02:44.641
418,2024,Bihar,Travel & Tourism,10,2025-02-28 01:02:44.931
419,2024,Bihar,Security Solutions,21,2025-02-28 01:02:45.228
420,2024,Bihar,Real Estate,12,2025-02-28 01:02:45.796
421,2024,Bihar,Other Specialty Retailers,8,2025-02-28 01:02:46.088
422,2024,Bihar,Safety,1,2025-02-28 01:02:46.390
423,2024,Bihar,Robotics,4,2025-02-28 01:02:46.677
424,2024,Bihar,Biotechnology,3,2025-02-28 01:02:47.277
425,2024,Bihar,Waste Management,7,2025-02-28 01:02:47.589
426,2024,Bihar,Toys and Games,3,2025-02-28 01:02:48.217
427,2024,Kerala,Analytics,1,2025-02-28 01:03:05.323
428,2024,Kerala,Advertising,11,2025-02-28 01:03:05.633
429,2024,Kerala,Architecture Interior Design,10,2025-02-28 01:03:05.957
430,2024,Kerala,AR VR (Augmented + Virtual Reality),9,2025-02-28 01:03:06.266
431,2024,Kerala,Automotive,23,2025-02-28 01:03:06.581
432,2024,Kerala,Art & Photography,3,2025-02-28 01:03:06.888
433,2024,Kerala,Animation,1,2025-02-28 01:03:07.180
434,2024,Kerala,Chemicals,9,2025-02-28 01:03:07.513
435,2024,Kerala,Computer Vision,1,2025-02-28 01:03:07.820
436,2024,Kerala,Telecommunication & Networking,7,2025-02-28 01:03:08.118
437,2024,Kerala,Construction,69,2025-02-28 01:03:08.417
438,2024,Kerala,Agriculture,41,2025-02-28 01:03:08.726
439,2024,Kerala,Aeronautics Aerospace & Defence,11,2025-02-28 01:03:09.046
440,2024,Kerala,AI,44,2025-02-28 01:03:09.330
441,2024,Kerala,Green Technology,20,2025-02-28 01:03:09.638
442,2024,Kerala,Events,9,2025-02-28 01:03:09.948
443,2024,Kerala,Fashion,15,2025-02-28 01:03:10.268
444,2024,Kerala,Finance Technology,22,2025-02-28 01:03:10.581
445,2024,Kerala,Enterprise Software,20,2025-02-28 01:03:10.895
446,2024,Kerala,Food & Beverages,74,2025-02-28 01:03:11.184
447,2024,Kerala,Design,11,2025-02-28 01:03:11.498
448,2024,Kerala,Dating Matrimonial,1,2025-02-28 01:03:11.805
449,2024,Kerala,Education,99,2025-02-28 01:03:12.108
450,2024,Kerala,Renewable Energy,28,2025-02-28 01:03:12.423
451,2024,Kerala,Technology Hardware,31,2025-02-28 01:03:12.732
452,2024,Kerala,Healthcare & Lifesciences,102,2025-02-28 01:03:13.030
453,2024,Kerala,Internet of Things,10,2025-02-28 01:03:13.340
454,2024,Kerala,IT Services,165,2025-02-28 01:03:13.638
455,2024,Kerala,Human Resources,17,2025-02-28 01:03:13.940
456,2024,Kerala,Marketing,21,2025-02-28 01:03:14.249
457,2024,Kerala,Nanotechnology,1,2025-02-28 01:03:14.542
458,2024,Kerala,Non- Renewable Energy,7,2025-02-28 01:03:14.837
459,2024,Kerala,Pets & Animals,3,2025-02-28 01:03:15.131
460,2024,Kerala,Media & Entertainment,14,2025-02-28 01:03:15.430
461,2024,Kerala,Retail,28,2025-02-28 01:03:15.731
462,2024,Kerala,House-Hold Services,6,2025-02-28 01:03:16.040
463,2024,Kerala,Professional & Commercial Services,39,2025-02-28 01:03:16.348
464,2024,Kerala,Sports,5,2025-02-28 01:03:16.663
465,2024,Kerala,Social Impact,4,2025-02-28 01:03:16.967
466,2024,Kerala,Social Network,4,2025-02-28 01:03:17.256
467,2024,Kerala,Textiles & Apparel,13,2025-02-28 01:03:17.539
468,2024,Kerala,Indic Language Startups,2,2025-02-28 01:03:17.822
469,2024,Kerala,Transportation & Storage,8,2025-02-28 01:03:18.110
470,2024,Kerala,Logistics,12,2025-02-28 01:03:18.397
471,2024,Kerala,Travel & Tourism,46,2025-02-28 01:03:18.678
472,2024,Kerala,Security Solutions,9,2025-02-28 01:03:18.977
473,2024,Kerala,Real Estate,9,2025-02-28 01:03:19.567
474,2024,Kerala,Other Specialty Retailers,15,2025-02-28 01:03:19.858
475,2024,Kerala,Safety,2,2025-02-28 01:03:20.149
476,2024,Kerala,Robotics,8,2025-02-28 01:03:20.448
477,2024,Kerala,Passenger Experience,2,2025-02-28 01:03:20.749
478,2024,Kerala,Biotechnology,10,2025-02-28 01:03:21.043
479,2024,Kerala,Waste Management,16,2025-02-28 01:03:21.351
480,2024,Kerala,Toys and Games,7,2025-02-28 01:03:21.947
481,2024,Karnataka,Analytics,22,2025-02-28 01:03:22.271
482,2024,Karnataka,Advertising,20,2025-02-28 01:03:22.593
483,2024,Karnataka,Architecture Interior Design,41,2025-02-28 01:03:22.913
484,2024,Karnataka,AR VR (Augmented + Virtual Reality),11,2025-02-28 01:03:23.244
485,2024,Karnataka,Automotive,63,2025-02-28 01:03:23.559
486,2024,Karnataka,Art & Photography,12,2025-02-28 01:03:23.874
487,2024,Karnataka,Animation,3,2025-02-28 01:03:24.187
488,2024,Karnataka,Chemicals,19,2025-02-28 01:03:24.503
489,2024,Karnataka,Computer Vision,13,2025-02-28 01:03:24.823
490,2024,Karnataka,Telecommunication & Networking,18,2025-02-28 01:03:25.135
491,2024,Karnataka,Construction,121,2025-02-28 01:03:25.464
492,2024,Karnataka,Agriculture,128,2025-02-28 01:03:25.783
493,2024,Karnataka,Aeronautics Aerospace & Defence,56,2025-02-28 01:03:26.102
494,2024,Karnataka,AI,178,2025-02-28 01:03:26.412
495,2024,Karnataka,Green Technology,72,2025-02-28 01:03:26.718
496,2024,Karnataka,Events,15,2025-02-28 01:03:27.032
497,2024,Karnataka,Fashion,63,2025-02-28 01:03:27.351
498,2024,Karnataka,Finance Technology,115,2025-02-28 01:03:27.668
499,2024,Karnataka,Enterprise Software,84,2025-02-28 01:03:27.988
500,2024,Karnataka,Food & Beverages,157,2025-02-28 01:03:28.298
501,2024,Karnataka,Design,28,2025-02-28 01:03:28.617
502,2024,Karnataka,Dating Matrimonial,4,2025-02-28 01:03:28.928
503,2024,Karnataka,Education,195,2025-02-28 01:03:29.244
504,2024,Karnataka,Renewable Energy,68,2025-02-28 01:03:29.566
505,2024,Karnataka,Technology Hardware,116,2025-02-28 01:03:29.886
506,2024,Karnataka,Healthcare & Lifesciences,243,2025-02-28 01:03:30.209
507,2024,Karnataka,Internet of Things,31,2025-02-28 01:03:30.526
508,2024,Karnataka,IT Services,447,2025-02-28 01:03:30.844
509,2024,Karnataka,Human Resources,69,2025-02-28 01:03:31.165
510,2024,Karnataka,Marketing,50,2025-02-28 01:03:31.485
511,2024,Karnataka,Nanotechnology,9,2025-02-28 01:03:31.817
512,2024,Karnataka,Non- Renewable Energy,12,2025-02-28 01:03:32.136
513,2024,Karnataka,Pets & Animals,14,2025-02-28 01:03:32.451
514,2024,Karnataka,Media & Entertainment,33,2025-02-28 01:03:32.762
515,2024,Karnataka,Retail,53,2025-02-28 01:03:33.088
516,2024,Karnataka,House-Hold Services,22,2025-02-28 01:03:33.409
517,2024,Karnataka,Professional & Commercial Services,120,2025-02-28 01:03:33.727
518,2024,Karnataka,Sports,21,2025-02-28 01:03:34.044
519,2024,Karnataka,Social Impact,10,2025-02-28 01:03:34.359
520,2024,Karnataka,Social Network,21,2025-02-28 01:03:34.672
521,2024,Karnataka,Textiles & Apparel,50,2025-02-28 01:03:34.989
522,2024,Karnataka,Indic Language Startups,16,2025-02-28 01:03:35.308
523,2024,Karnataka,Transportation & Storage,32,2025-02-28 01:03:35.612
524,2024,Karnataka,Logistics,15,2025-02-28 01:03:35.916
525,2024,Karnataka,Travel & Tourism,62,2025-02-28 01:03:36.234
526,2024,Karnataka,Security Solutions,32,2025-02-28 01:03:36.548
527,2024,Karnataka,Airport Operations,1,2025-02-28 01:03:36.865
528,2024,Karnataka,Real Estate,50,2025-02-28 01:03:37.191
529,2024,Karnataka,Other Specialty Retailers,40,2025-02-28 01:03:37.513
530,2024,Karnataka,Safety,5,2025-02-28 01:03:37.813
531,2024,Karnataka,Robotics,23,2025-02-28 01:03:38.134
532,2024,Karnataka,Passenger Experience,1,2025-02-28 01:03:38.497
533,2024,Karnataka,Biotechnology,21,2025-02-28 01:03:38.857
534,2024,Karnataka,Waste Management,29,2025-02-28 01:03:39.256
535,2024,Karnataka,Toys and Games,19,2025-02-28 01:03:39.963
536,2024,Chhattisgarh,Analytics,1,2025-02-28 01:03:40.270
537,2024,Chhattisgarh,Advertising,3,2025-02-28 01:03:40.562
538,2024,Chhattisgarh,Architecture Interior Design,1,2025-02-28 01:03:40.846
539,2024,Chhattisgarh,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:03:41.138
540,2024,Chhattisgarh,Automotive,9,2025-02-28 01:03:41.451
541,2024,Chhattisgarh,Art & Photography,2,2025-02-28 01:03:41.747
542,2024,Chhattisgarh,Chemicals,8,2025-02-28 01:03:42.342
543,2024,Chhattisgarh,Telecommunication & Networking,3,2025-02-28 01:03:42.959
544,2024,Chhattisgarh,Construction,50,2025-02-28 01:03:43.281
545,2024,Chhattisgarh,Agriculture,60,2025-02-28 01:03:43.617
546,2024,Chhattisgarh,Aeronautics Aerospace & Defence,4,2025-02-28 01:03:43.963
547,2024,Chhattisgarh,AI,6,2025-02-28 01:03:44.293
548,2024,Chhattisgarh,Green Technology,8,2025-02-28 01:03:44.599
549,2024,Chhattisgarh,Events,1,2025-02-28 01:03:44.921
550,2024,Chhattisgarh,Fashion,3,2025-02-28 01:03:45.224
551,2024,Chhattisgarh,Finance Technology,11,2025-02-28 01:03:45.536
552,2024,Chhattisgarh,Enterprise Software,1,2025-02-28 01:03:45.864
553,2024,Chhattisgarh,Food & Beverages,35,2025-02-28 01:03:46.181
554,2024,Chhattisgarh,Design,2,2025-02-28 01:03:46.476
555,2024,Chhattisgarh,Education,30,2025-02-28 01:03:47.059
556,2024,Chhattisgarh,Renewable Energy,14,2025-02-28 01:03:47.342
557,2024,Chhattisgarh,Technology Hardware,18,2025-02-28 01:03:47.637
558,2024,Chhattisgarh,Healthcare & Lifesciences,32,2025-02-28 01:03:47.925
559,2024,Chhattisgarh,Internet of Things,1,2025-02-28 01:03:48.216
560,2024,Chhattisgarh,IT Services,36,2025-02-28 01:03:48.517
561,2024,Chhattisgarh,Human Resources,3,2025-02-28 01:03:48.796
562,2024,Chhattisgarh,Marketing,5,2025-02-28 01:03:49.095
563,2024,Chhattisgarh,Media & Entertainment,6,2025-02-28 01:03:50.248
564,2024,Chhattisgarh,Retail,5,2025-02-28 01:03:50.546
565,2024,Chhattisgarh,House-Hold Services,2,2025-02-28 01:03:50.842
566,2024,Chhattisgarh,Professional & Commercial Services,21,2025-02-28 01:03:51.142
567,2024,Chhattisgarh,Sports,1,2025-02-28 01:03:51.426
568,2024,Chhattisgarh,Social Impact,5,2025-02-28 01:03:51.721
569,2024,Chhattisgarh,Social Network,2,2025-02-28 01:03:52.007
570,2024,Chhattisgarh,Textiles & Apparel,14,2025-02-28 01:03:52.305
571,2024,Chhattisgarh,Indic Language Startups,1,2025-02-28 01:03:52.600
572,2024,Chhattisgarh,Transportation & Storage,13,2025-02-28 01:03:52.895
573,2024,Chhattisgarh,Logistics,7,2025-02-28 01:03:53.196
574,2024,Chhattisgarh,Travel & Tourism,3,2025-02-28 01:03:53.477
575,2024,Chhattisgarh,Security Solutions,4,2025-02-28 01:03:53.768
576,2024,Chhattisgarh,Real Estate,4,2025-02-28 01:03:54.352
577,2024,Chhattisgarh,Other Specialty Retailers,13,2025-02-28 01:03:54.644
578,2024,Chhattisgarh,Safety,1,2025-02-28 01:03:54.937
579,2024,Chhattisgarh,Robotics,1,2025-02-28 01:03:55.216
580,2024,Chhattisgarh,Biotechnology,3,2025-02-28 01:03:55.784
581,2024,Chhattisgarh,Waste Management,4,2025-02-28 01:03:56.092
582,2024,Chhattisgarh,Toys and Games,2,2025-02-28 01:03:56.671
583,2024,Andhra Pradesh,Analytics,2,2025-02-28 01:03:56.968
584,2024,Andhra Pradesh,Advertising,3,2025-02-28 01:03:57.265
585,2024,Andhra Pradesh,Architecture Interior Design,4,2025-02-28 01:03:57.565
586,2024,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:03:57.853
587,2024,Andhra Pradesh,Automotive,18,2025-02-28 01:03:58.161
588,2024,Andhra Pradesh,Art & Photography,2,2025-02-28 01:03:58.468
589,2024,Andhra Pradesh,Animation,1,2025-02-28 01:03:58.771
590,2024,Andhra Pradesh,Chemicals,8,2025-02-28 01:03:59.061
591,2024,Andhra Pradesh,Computer Vision,1,2025-02-28 01:03:59.342
592,2024,Andhra Pradesh,Telecommunication & Networking,3,2025-02-28 01:03:59.648
593,2024,Andhra Pradesh,Construction,42,2025-02-28 01:03:59.928
594,2024,Andhra Pradesh,Agriculture,58,2025-02-28 01:04:00.228
595,2024,Andhra Pradesh,Aeronautics Aerospace & Defence,8,2025-02-28 01:04:00.528
596,2024,Andhra Pradesh,AI,24,2025-02-28 01:04:00.827
597,2024,Andhra Pradesh,Green Technology,8,2025-02-28 01:04:01.118
598,2024,Andhra Pradesh,Events,1,2025-02-28 01:04:01.421
599,2024,Andhra Pradesh,Fashion,5,2025-02-28 01:04:01.727
600,2024,Andhra Pradesh,Finance Technology,17,2025-02-28 01:04:02.029
601,2024,Andhra Pradesh,Enterprise Software,6,2025-02-28 01:04:02.336
602,2024,Andhra Pradesh,Food & Beverages,46,2025-02-28 01:04:02.631
603,2024,Andhra Pradesh,Design,2,2025-02-28 01:04:02.928
604,2024,Andhra Pradesh,Education,31,2025-02-28 01:04:03.516
605,2024,Andhra Pradesh,Renewable Energy,15,2025-02-28 01:04:03.814
606,2024,Andhra Pradesh,Technology Hardware,16,2025-02-28 01:04:04.104
607,2024,Andhra Pradesh,Healthcare & Lifesciences,48,2025-02-28 01:04:04.391
608,2024,Andhra Pradesh,Internet of Things,8,2025-02-28 01:04:04.695
609,2024,Andhra Pradesh,IT Services,82,2025-02-28 01:04:05.004
610,2024,Andhra Pradesh,Human Resources,10,2025-02-28 01:04:05.301
611,2024,Andhra Pradesh,Marketing,11,2025-02-28 01:04:05.590
612,2024,Andhra Pradesh,Non- Renewable Energy,4,2025-02-28 01:04:06.179
613,2024,Andhra Pradesh,Media & Entertainment,8,2025-02-28 01:04:06.782
614,2024,Andhra Pradesh,Retail,8,2025-02-28 01:04:07.078
615,2024,Andhra Pradesh,House-Hold Services,5,2025-02-28 01:04:07.366
616,2024,Andhra Pradesh,Professional & Commercial Services,28,2025-02-28 01:04:07.663
617,2024,Andhra Pradesh,Sports,1,2025-02-28 01:04:07.956
618,2024,Andhra Pradesh,Social Impact,5,2025-02-28 01:04:08.253
619,2024,Andhra Pradesh,Social Network,2,2025-02-28 01:04:08.556
620,2024,Andhra Pradesh,Textiles & Apparel,9,2025-02-28 01:04:08.852
621,2024,Andhra Pradesh,Transportation & Storage,7,2025-02-28 01:04:09.436
622,2024,Andhra Pradesh,Logistics,2,2025-02-28 01:04:09.731
623,2024,Andhra Pradesh,Travel & Tourism,6,2025-02-28 01:04:10.037
624,2024,Andhra Pradesh,Security Solutions,4,2025-02-28 01:04:10.324
625,2024,Andhra Pradesh,Real Estate,4,2025-02-28 01:04:10.907
626,2024,Andhra Pradesh,Other Specialty Retailers,9,2025-02-28 01:04:11.212
627,2024,Andhra Pradesh,Safety,1,2025-02-28 01:04:11.516
628,2024,Andhra Pradesh,Robotics,2,2025-02-28 01:04:11.812
629,2024,Andhra Pradesh,Biotechnology,8,2025-02-28 01:04:12.420
630,2024,Andhra Pradesh,Waste Management,8,2025-02-28 01:04:12.723
631,2024,Andhra Pradesh,Others,1,2025-02-28 01:04:13.022
632,2024,Andhra Pradesh,Toys and Games,3,2025-02-28 01:04:13.317
633,2024,Arunachal Pradesh,Chemicals,1,2025-02-28 01:04:15.635
634,2024,Arunachal Pradesh,Construction,1,2025-02-28 01:04:16.502
635,2024,Arunachal Pradesh,Agriculture,4,2025-02-28 01:04:16.795
636,2024,Arunachal Pradesh,Fashion,1,2025-02-28 01:04:18.303
637,2024,Arunachal Pradesh,Finance Technology,1,2025-02-28 01:04:18.599
638,2024,Arunachal Pradesh,Food & Beverages,2,2025-02-28 01:04:19.164
639,2024,Arunachal Pradesh,Education,2,2025-02-28 01:04:20.023
640,2024,Arunachal Pradesh,Biotechnology,1,2025-02-28 01:04:28.794
641,2024,Andaman and Nicobar Islands,Automotive,1,2025-02-28 01:04:31.233
642,2024,Andaman and Nicobar Islands,Construction,2,2025-02-28 01:04:32.983
643,2024,Andaman and Nicobar Islands,Agriculture,3,2025-02-28 01:04:33.271
644,2024,Andaman and Nicobar Islands,Food & Beverages,3,2025-02-28 01:04:35.697
645,2024,Andaman and Nicobar Islands,Marketing,1,2025-02-28 01:04:38.699
646,2024,Andaman and Nicobar Islands,Retail,1,2025-02-28 01:04:40.207
647,2024,Andaman and Nicobar Islands,Professional & Commercial Services,2,2025-02-28 01:04:40.796
648,2024,Andaman and Nicobar Islands,Travel & Tourism,6,2025-02-28 01:04:43.149
649,2024,Andaman and Nicobar Islands,Other Specialty Retailers,1,2025-02-28 01:04:44.302
650,2024,Manipur,Automotive,1,2025-02-28 01:04:47.756
651,2024,Manipur,Construction,4,2025-02-28 01:04:49.561
652,2024,Manipur,Agriculture,13,2025-02-28 01:04:49.851
653,2024,Manipur,Aeronautics Aerospace & Defence,1,2025-02-28 01:04:50.146
654,2024,Manipur,Green Technology,1,2025-02-28 01:04:50.752
655,2024,Manipur,Food & Beverages,3,2025-02-28 01:04:52.237
656,2024,Manipur,Education,7,2025-02-28 01:04:53.149
657,2024,Manipur,Healthcare & Lifesciences,3,2025-02-28 01:04:54.040
658,2024,Manipur,IT Services,3,2025-02-28 01:04:54.633
659,2024,Manipur,Human Resources,1,2025-02-28 01:04:54.935
660,2024,Manipur,Marketing,1,2025-02-28 01:04:55.222
661,2024,Manipur,Non- Renewable Energy,1,2025-02-28 01:04:55.796
662,2024,Manipur,Media & Entertainment,4,2025-02-28 01:04:56.395
663,2024,Manipur,House-Hold Services,1,2025-02-28 01:04:56.990
664,2024,Manipur,Professional & Commercial Services,1,2025-02-28 01:04:57.275
665,2024,Manipur,Social Impact,2,2025-02-28 01:04:57.864
666,2024,Manipur,Indic Language Startups,1,2025-02-28 01:04:58.740
667,2024,Manipur,Transportation & Storage,1,2025-02-28 01:04:59.035
668,2024,Manipur,Logistics,1,2025-02-28 01:04:59.329
669,2024,Manipur,Travel & Tourism,1,2025-02-28 01:04:59.650
670,2024,Manipur,Security Solutions,1,2025-02-28 01:04:59.932
671,2024,Manipur,Real Estate,2,2025-02-28 01:05:00.528
672,2024,Manipur,Other Specialty Retailers,1,2025-02-28 01:05:00.835
673,2024,Mizoram,Construction,1,2025-02-28 01:05:06.269
674,2024,Mizoram,Agriculture,5,2025-02-28 01:05:06.569
675,2024,Mizoram,Food & Beverages,2,2025-02-28 01:05:08.973
676,2024,Mizoram,Education,1,2025-02-28 01:05:09.912
677,2024,Mizoram,Healthcare & Lifesciences,1,2025-02-28 01:05:10.800
678,2024,Mizoram,IT Services,2,2025-02-28 01:05:11.385
679,2024,Mizoram,House-Hold Services,1,2025-02-28 01:05:13.800
680,2024,Mizoram,Textiles & Apparel,1,2025-02-28 01:05:15.294
681,2024,Mizoram,Travel & Tourism,1,2025-02-28 01:05:16.481
682,2024,Mizoram,Real Estate,1,2025-02-28 01:05:17.372
683,2024,Rajasthan,Analytics,3,2025-02-28 01:05:20.079
684,2024,Rajasthan,Advertising,10,2025-02-28 01:05:20.373
685,2024,Rajasthan,Architecture Interior Design,10,2025-02-28 01:05:20.675
686,2024,Rajasthan,AR VR (Augmented + Virtual Reality),4,2025-02-28 01:05:20.978
687,2024,Rajasthan,Automotive,22,2025-02-28 01:05:21.280
688,2024,Rajasthan,Art & Photography,11,2025-02-28 01:05:21.573
689,2024,Rajasthan,Chemicals,17,2025-02-28 01:05:22.163
690,2024,Rajasthan,Computer Vision,2,2025-02-28 01:05:22.475
691,2024,Rajasthan,Telecommunication & Networking,7,2025-02-28 01:05:22.777
692,2024,Rajasthan,Construction,101,2025-02-28 01:05:23.088
693,2024,Rajasthan,Agriculture,99,2025-02-28 01:05:23.396
694,2024,Rajasthan,Aeronautics Aerospace & Defence,9,2025-02-28 01:05:23.697
695,2024,Rajasthan,AI,25,2025-02-28 01:05:24.011
696,2024,Rajasthan,Green Technology,16,2025-02-28 01:05:24.320
697,2024,Rajasthan,Events,5,2025-02-28 01:05:24.627
698,2024,Rajasthan,Fashion,43,2025-02-28 01:05:24.930
699,2024,Rajasthan,Finance Technology,34,2025-02-28 01:05:25.228
700,2024,Rajasthan,Enterprise Software,18,2025-02-28 01:05:25.537
701,2024,Rajasthan,Food & Beverages,62,2025-02-28 01:05:25.843
702,2024,Rajasthan,Design,5,2025-02-28 01:05:26.137
703,2024,Rajasthan,Education,61,2025-02-28 01:05:26.757
704,2024,Rajasthan,Renewable Energy,59,2025-02-28 01:05:27.073
705,2024,Rajasthan,Technology Hardware,30,2025-02-28 01:05:27.392
706,2024,Rajasthan,Healthcare & Lifesciences,97,2025-02-28 01:05:27.698
707,2024,Rajasthan,Internet of Things,1,2025-02-28 01:05:28.005
708,2024,Rajasthan,IT Services,128,2025-02-28 01:05:28.299
709,2024,Rajasthan,Human Resources,22,2025-02-28 01:05:28.594
710,2024,Rajasthan,Marketing,25,2025-02-28 01:05:28.891
711,2024,Rajasthan,Nanotechnology,1,2025-02-28 01:05:29.186
712,2024,Rajasthan,Non- Renewable Energy,14,2025-02-28 01:05:29.491
713,2024,Rajasthan,Pets & Animals,4,2025-02-28 01:05:29.793
714,2024,Rajasthan,Media & Entertainment,15,2025-02-28 01:05:30.101
715,2024,Rajasthan,Retail,20,2025-02-28 01:05:30.415
716,2024,Rajasthan,House-Hold Services,11,2025-02-28 01:05:30.718
717,2024,Rajasthan,Professional & Commercial Services,77,2025-02-28 01:05:31.021
